File, Precision, Recall, F1 Score
01_01.mid, 0.17738791423001948, 0.3880597014925373, 0.24347826086956526
01_02.mid, 0.22113022113022113, 0.4411764705882353, 0.2945990180032733
01_03.mid, 0.28752642706131076, 0.6017699115044248, 0.3891273247496424
01_04.mid, 0.199203187250996, 0.35046728971962615, 0.2540220152413209
01_05.mid, 0.27382645803698435, 0.586890243902439, 0.3734238603297769
02_01.mid, 0.3155946321147617, 0.5085756897837435, 0.3894917190177042
02_02.mid, 0.26814268142681424, 0.5153664302600472, 0.3527508090614886
02_04.mid, 0.2582657517155334, 0.46779661016949153, 0.3327974276527331
02_03.mid, 0.2398190045248869, 0.452991452991453, 0.3136094674556213
02_05.mid, 0.26788990825688075, 0.46645367412140576, 0.34032634032634035
03_03.mid, 0.47395171537484115, 0.7885835095137421, 0.5920634920634921
03_04.mid, 0.32160110420979987, 0.541860465116279, 0.4036379385015158
03_01.mid, 0.17001114827201783, 0.45795795795795796, 0.2479674796747967
03_02.mid, 0.17183570829840739, 0.47897196261682246, 0.25293028994447875
04_01.mid, 0.3651970347249317, 0.709628506444276, 0.4822256568778979
03_05.mid, 0.25434362934362936, 0.48171846435100546, 0.3329121920404296
04_02.mid, 0.18797953964194372, 0.3094736842105263, 0.233890214797136
04_03.mid, 0.208, 0.33966745843230406, 0.2580063148398737
04_04.mid, 0.2641638225255973, 0.5899390243902439, 0.364922206506365
04_05.mid, 0.300148588410104, 0.4946938775510204, 0.37361282367447596
05_01.mid, 0.2552594670406732, 0.4910071942446043, 0.3358966471854814
05_03.mid, 0.3071271124173402, 0.48323699421965316, 0.3755615453728662
05_02.mid, 0.2569060773480663, 0.5185873605947955, 0.3435960591133005
05_04.mid, 0.2640086206896552, 0.481335952848723, 0.34098816979819074
06_01.mid, 0.25979557069846676, 0.5169491525423728, 0.3458049886621315
05_05.mid, 0.2737104825291181, 0.48668639053254437, 0.35037273695420657
06_03.mid, 0.32878270762229805, 0.7853260869565217, 0.4635124298315958
06_02.mid, 0.18211206896551724, 0.38496583143507973, 0.24725676664228236
06_04.mid, 0.37209302325581395, 0.676056338028169, 0.48
06_05.mid, 0.281563126252505, 0.5137111517367459, 0.3637540453074433
07_01.mid, 0.29300567107750475, 0.5290102389078498, 0.3771289537712895
07_02.mid, 0.34279475982532753, 0.6187192118226601, 0.4411661397962768
07_03.mid, 0.24892703862660945, 0.5753968253968254, 0.34751348112642294
07_04.mid, 0.2677165354330709, 0.5632530120481928, 0.36293061620572536
07_05.mid, 0.323943661971831, 0.5235772357723577, 0.4002486016159105
08_01.mid, 0.26475365457498645, 0.5213219616204691, 0.3511669658886894
08_02.mid, 0.34658511722731905, 0.5638474295190713, 0.42929292929292934
08_04.mid, 0.26102502979737785, 0.5201900237529691, 0.34761904761904766
08_03.mid, 0.3038277511961722, 0.49609375, 0.37685459940652816
08_05.mid, 0.28714395688991534, 0.5828125, 0.38473439917483243
09_01.mid, 0.3511705685618729, 0.5865921787709497, 0.4393305439330544
09_03.mid, 0.34450651769087526, 0.5331412103746398, 0.4185520361990951
09_02.mid, 0.3057288712422008, 0.5955801104972376, 0.40404797601199394
09_04.mid, 0.43326039387308535, 0.61875, 0.5096525096525096
09_05.mid, 0.29472843450479236, 0.5523952095808383, 0.384375
09_06.mid, 0.31493506493506496, 0.5878787878787879, 0.4101479915433404
10_01.mid, 0.2532544378698225, 0.5297029702970297, 0.3426741393114492
10_02.mid, 0.34881516587677724, 0.7449392712550608, 0.47514525500322796
10_04.mid, 0.46651617757712566, 0.6345957011258956, 0.5377276669557676
11_01.mid, 0.2817391304347826, 0.46956521739130436, 0.3521739130434782
10_03.mid, 0.40476190476190477, 0.6148282097649186, 0.4881550610193826
11_03.mid, 0.2968841857730747, 0.5489130434782609, 0.3853491033956505
11_02.mid, 0.5030927835051546, 0.7176470588235294, 0.5915151515151514
11_04.mid, 0.29830234438156833, 0.5694444444444444, 0.3915119363395226
11_05.mid, 0.3002028397565923, 0.5641677255400254, 0.3918799646954987
12_01.mid, 0.32460732984293195, 0.554561717352415, 0.4095112285336856
12_02.mid, 0.3003472222222222, 0.5347758887171561, 0.38465814341300725
12_03.mid, 0.39747444377630786, 0.594959495949595, 0.4765681326604182
12_05.mid, 0.32843343133137337, 0.6071428571428571, 0.4262741891523576
