File, Precision, Recall, F1 Score
042-transcription.npy, 0.46218487394957986, 0.0847457627118644, 0.14322916666666666
040-transcription.npy, 0.4755244755244755, 0.13001912045889102, 0.2042042042042042
038-transcription.npy, 0.45864661654135336, 0.15117719950433706, 0.2273998136067102
043-transcription.npy, 0.40625, 0.09558823529411764, 0.15476190476190477
045-transcription.npy, 0.39669421487603307, 0.10835214446952596, 0.1702127659574468
041-transcription.npy, 0.4444444444444444, 0.12030075187969924, 0.1893491124260355
046-transcription.npy, 0.5726872246696035, 0.1990811638591118, 0.2954545454545454
039-transcription.npy, 0.4652777777777778, 0.1364562118126273, 0.21102362204724412
044-transcription.npy, 0.622478386167147, 0.18493150684931506, 0.2851485148514852
053-transcription.npy, 0.4482758620689655, 0.16290726817042606, 0.2389705882352941
047-transcription.npy, 0.49714285714285716, 0.07225913621262459, 0.126178390137781
054-transcription.npy, 0.47619047619047616, 0.19753086419753085, 0.2792321116928447
050-transcription.npy, 0.45226130653266333, 0.09164969450101833, 0.15241320914479256
051-transcription.npy, 0.4548611111111111, 0.07081081081081081, 0.1225444340505145
056-transcription.npy, 0.6029411764705882, 0.08655876143560873, 0.1513846153846154
048-transcription.npy, 0.6048387096774194, 0.13169446883230904, 0.21629416005767843
055-transcription.npy, 0.5142857142857142, 0.14950166112956811, 0.23166023166023164
049-transcription.npy, 0.45089285714285715, 0.2997032640949555, 0.3600713012477718
052-transcription.npy, 0.37554585152838427, 0.11451398135818908, 0.17551020408163265
067-transcription.npy, 0.32608695652173914, 0.16853932584269662, 0.22222222222222224
057-transcription.npy, 0.46511627906976744, 0.15037593984962405, 0.2272727272727273
058-transcription.npy, 0.5228758169934641, 0.07707129094412331, 0.13434089000839627
065-transcription.npy, 0.4807692307692308, 0.08782201405152225, 0.1485148514851485
063-transcription.npy, 0.5738255033557047, 0.18446601941747573, 0.27918367346938777
060-transcription.npy, 0.4968553459119497, 0.2289855072463768, 0.3134920634920635
059-transcription.npy, 0.3643122676579926, 0.12743823146944083, 0.18882466281310212
064-transcription.npy, 0.4161849710982659, 0.13636363636363635, 0.20542082738944362
061-transcription.npy, 0.49242424242424243, 0.11035653650254669, 0.18030513176144244
062-transcription.npy, 0.4235294117647059, 0.11320754716981132, 0.17866004962779156
068-transcription.npy, 0.4666666666666667, 0.08, 0.13658536585365855
070-transcription.npy, 0.5069444444444444, 0.1524008350730689, 0.23434991974317815
075-transcription.npy, 0.5567010309278351, 0.2155688622754491, 0.31079136690647485
066-transcription.npy, 0.5454545454545454, 0.08936170212765958, 0.15356489945155394
074-transcription.npy, 0.5346534653465347, 0.11368421052631579, 0.1875
069-transcription.npy, 0.657258064516129, 0.12606341840680588, 0.21155094094743673
072-transcription.npy, 0.5486111111111112, 0.11897590361445783, 0.19554455445544555
076-transcription.npy, 0.45263157894736844, 0.13672496025437203, 0.21001221001221002
071-transcription.npy, 0.4979919678714859, 0.13478260869565217, 0.21214713430282295
073-transcription.npy, 0.46788990825688076, 0.07063711911357341, 0.1227436823104693
077-transcription.npy, 0.38562091503267976, 0.08526011560693642, 0.13964497041420118
081-transcription.npy, 0.48091603053435117, 0.11229946524064172, 0.18208092485549132
079-transcription.npy, 0.5642458100558659, 0.195357833655706, 0.29022988505747127
082-transcription.npy, 0.515625, 0.13496932515337423, 0.21393841166936792
083-transcription.npy, 0.4172661870503597, 0.10175438596491228, 0.1636107193229901
080-transcription.npy, 0.47023809523809523, 0.19506172839506172, 0.2757417102966841
084-transcription.npy, 0.5217391304347826, 0.08870116156282999, 0.15162454873646208
086-transcription.npy, 0.4519774011299435, 0.13651877133105803, 0.20969855832241155
085-transcription.npy, 0.4965986394557823, 0.11317829457364341, 0.18434343434343436
078-transcription.npy, 0.3373493975903614, 0.24, 0.28046744574290483
087-transcription.npy, 0.3431372549019608, 0.06108202443280977, 0.1037037037037037
089-transcription.npy, 0.5057471264367817, 0.08224299065420561, 0.1414790996784566
090-transcription.npy, 0.5403899721448467, 0.18762088974854932, 0.2785355348169419
092-transcription.npy, 0.40336134453781514, 0.17266187050359713, 0.24181360201511332
088-transcription.npy, 0.3804347826086957, 0.07838745800671892, 0.12999071494893222
095-transcription.npy, 0.4678362573099415, 0.0711743772241993, 0.12355212355212356
091-transcription.npy, 0.5737704918032787, 0.11686143572621036, 0.19417475728155342
093-transcription.npy, 0.37640449438202245, 0.13137254901960785, 0.1947674418604651
094-transcription.npy, 0.6451612903225806, 0.11952191235059761, 0.20168067226890757
096-transcription.npy, 0.5486111111111112, 0.14962121212121213, 0.23511904761904764
097-transcription.npy, 0.4527027027027027, 0.16813048933500627, 0.24519670631290028
101-transcription.npy, 0.4439252336448598, 0.10626398210290827, 0.1714801444043321
104-transcription.npy, 0.6976127320954907, 0.21825726141078838, 0.3324905183312263
098-transcription.npy, 0.6826347305389222, 0.12025316455696203, 0.20448430493273545
106-transcription.npy, 0.4583333333333333, 0.275, 0.34374999999999994
102-transcription.npy, 0.4, 0.11247803163444639, 0.17558299039780523
100-transcription.npy, 0.46218487394957986, 0.13002364066193853, 0.2029520295202952
103-transcription.npy, 0.6272912423625254, 0.1864406779661017, 0.2874475034997667
105-transcription.npy, 0.6352201257861635, 0.20321931589537223, 0.3079268292682927
099-transcription.npy, 0.6872727272727273, 0.16608084358523725, 0.267515923566879
006-transcription.npy, 0.4711111111111111, 0.16257668711656442, 0.24173318129988597
001-transcription.npy, 0.5533333333333333, 0.15660377358490565, 0.24411764705882355
002-transcription.npy, 0.4274193548387097, 0.06302021403091558, 0.10984455958549225
