File, Precision, Recall, F1 Score
001.mid, 0.629080118694362, 0.8, 0.7043189368770765
002.mid, 0.564051638530288, 0.6753864447086801, 0.6147186147186148
003.mid, 0.6727456940222898, 0.5918003565062389, 0.6296823138928402
004.mid, 0.7844914400805639, 0.6924444444444444, 0.7355996222851747
005.mid, 0.7867132867132867, 0.823170731707317, 0.8045292014302741
006.mid, 0.6763990267639902, 0.852760736196319, 0.7544097693351425
007.mid, 0.6351490236382322, 0.8728813559322034, 0.7352766210588935
008.mid, 0.6129943502824858, 0.6044568245125348, 0.608695652173913
009.mid, 0.615595075239398, 0.8035714285714286, 0.6971340046475601
010.mid, 0.5629032258064516, 0.7807606263982103, 0.654170571696345
011.mid, 0.8354609929078014, 0.8249299719887955, 0.8301620859760395
012.mid, 0.625, 0.8294392523364486, 0.71285140562249
013.mid, 0.4232558139534884, 0.47706422018348627, 0.44855206407886633
014.mid, 0.718562874251497, 0.6217616580310881, 0.6666666666666667
015.mid, 0.513215859030837, 0.5154867256637168, 0.5143487858719648
016.mid, 0.6838995568685377, 0.7455716586151369, 0.7134052388289677
017.mid, 0.636237897648686, 0.8598130841121495, 0.7313195548489665
018.mid, 0.688, 0.7404674046740467, 0.7132701421800948
019.mid, 0.487758945386064, 0.5879682179341658, 0.5331960885229027
020.mid, 0.671356783919598, 0.7308533916849015, 0.6998428496595075
021.mid, 0.6002304147465438, 0.6757457846952011, 0.6357535082367297
022.mid, 0.4766990291262136, 0.5630733944954128, 0.5162986330178759
023.mid, 0.5957820738137083, 0.7025906735751295, 0.644793152639087
024.mid, 0.6798418972332015, 0.5665349143610013, 0.6180380883938196
025.mid, 0.5830721003134797, 0.7469879518072289, 0.6549295774647887
026.mid, 0.40405117270788915, 0.5921875, 0.48035487959442336
027.mid, 0.6179775280898876, 0.7894736842105263, 0.6932773109243697
028.mid, 0.7122557726465364, 0.8901220865704772, 0.7913172175629007
029.mid, 0.6093609360936093, 0.789044289044289, 0.6876587100050786
030.mid, 0.6243093922651933, 0.8354898336414048, 0.7146245059288538
031.mid, 0.8651488616462347, 0.9518304431599229, 0.906422018348624
032.mid, 0.4790996784565916, 0.7286063569682152, 0.5780795344325897
033.mid, 0.6881889763779527, 0.8936605316973415, 0.7775800711743772
034.mid, 0.5285285285285285, 0.3595505617977528, 0.4279635258358663
035.mid, 0.6057462090981645, 0.7277085330776606, 0.6611498257839722
036.mid, 0.5984848484848485, 0.8243478260869566, 0.6934893928310167
037.mid, 0.2966507177033493, 0.34191176470588236, 0.31767719897523483
038.mid, 0.47058823529411764, 0.4560099132589839, 0.4631843926998112
039.mid, 0.5926493108728943, 0.7881873727087576, 0.6765734265734266
040.mid, 0.6821589205397302, 0.869980879541109, 0.7647058823529411
041.mid, 0.601078167115903, 0.8383458646616542, 0.7001569858712716
042.mid, 0.6032482598607889, 0.8012326656394453, 0.6882859033752482
043.mid, 0.056716417910447764, 0.06985294117647059, 0.06260296540362438
044.mid, 0.7240684793554885, 0.615582191780822, 0.6654326700601574
045.mid, 0.6650998824911868, 0.6388261851015802, 0.6516983304548071
046.mid, 0.6457073760580411, 0.8177641653905053, 0.7216216216216216
047.mid, 0.6625824693685203, 0.5838870431893688, 0.6207505518763797
048.mid, 0.20738137082601055, 0.20719929762949957, 0.20729029424681597
049.mid, 0.2693333333333333, 0.2997032640949555, 0.28370786516853935
050.mid, 0.682842287694974, 0.8024439918533605, 0.7378277153558053
051.mid, 0.3437037037037037, 0.2508108108108108, 0.2899999999999999
052.mid, 0.6780432309442548, 0.7936085219707057, 0.7312883435582821
053.mid, 0.15555555555555556, 0.19298245614035087, 0.17225950782997765
054.mid, 0.5162337662337663, 0.7851851851851852, 0.6229187071498531
055.mid, 0.1432129514321295, 0.19102990033222592, 0.16370106761565836
056.mid, 0.56, 0.5320197044334976, 0.5456513893901119
057.mid, 0.7394578313253012, 0.9229323308270677, 0.8210702341137124
058.mid, 0.6984126984126984, 0.8053949903660886, 0.7480984340044743
059.mid, 0.5807259073842302, 0.6033810143042913, 0.5918367346938775
060.mid, 0.7188208616780045, 0.9188405797101449, 0.8066157760814249
061.mid, 0.622360248447205, 0.8505942275042445, 0.7187948350071736
062.mid, 0.7239324726911619, 0.7641509433962265, 0.7434982151963284
063.mid, 0.7095238095238096, 0.8036677454153183, 0.753667172483561
064.mid, 0.5933147632311978, 0.8068181818181818, 0.6837881219903692
065.mid, 0.6084848484848485, 0.5878220140515222, 0.5979749851101847
066.mid, 0.6063408190224571, 0.48829787234042554, 0.5409546258102533
067.mid, 0.7743589743589744, 0.848314606741573, 0.8096514745308311
068.mid, 0.6523341523341524, 0.7585714285714286, 0.7014531043593131
069.mid, 0.6925566343042071, 0.6620262954369683, 0.6769474100434956
070.mid, 0.6226415094339622, 0.8956158663883089, 0.7345890410958904
071.mid, 0.6190864600326265, 0.825, 0.7073625349487418
072.mid, 0.6764295676429568, 0.7304216867469879, 0.7023895727733527
073.mid, 0.616266944734098, 0.8185595567867036, 0.7031528851873885
074.mid, 0.5251572327044025, 0.7031578947368421, 0.6012601260126013
075.mid, 0.6551724137931034, 0.7964071856287425, 0.7189189189189189
076.mid, 0.5166846071044133, 0.7631160572337043, 0.6161745827984596
077.mid, 0.5632698768197089, 0.726878612716763, 0.6347003154574132
078.mid, 0.42357274401473294, 0.6571428571428571, 0.5151175811870101
079.mid, 0.06827880512091039, 0.09284332688588008, 0.07868852459016394
080.mid, 0.6918032786885245, 0.5209876543209877, 0.5943661971830986
081.mid, 0.6789772727272727, 0.8520499108734403, 0.7557312252964428
082.mid, 0.17435158501440923, 0.2474437627811861, 0.20456466610312762
083.mid, 0.5683269476372924, 0.7807017543859649, 0.6577974870657797
084.mid, 0.593128390596745, 0.6927138331573389, 0.6390647832440332
085.mid, 0.5205992509363296, 0.6465116279069767, 0.5767634854771785
086.mid, 0.6693548387096774, 0.8498293515358362, 0.7488721804511278
087.mid, 0.22957198443579765, 0.3089005235602094, 0.26339285714285715
088.mid, 0.5162738496071829, 0.5151175811870101, 0.515695067264574
089.mid, 0.6549789621318373, 0.8728971962616823, 0.7483974358974358
090.mid, 0.7166095890410958, 0.809477756286267, 0.7602179836512262
091.mid, 0.5828947368421052, 0.7395659432387313, 0.6519499632082414
092.mid, 0.08695652173913043, 0.11870503597122302, 0.10038022813688213
093.mid, 0.6412103746397695, 0.8725490196078431, 0.739202657807309
094.mid, 0.5343137254901961, 0.651394422310757, 0.5870736086175942
095.mid, 0.6390346274921301, 0.541814946619217, 0.5864227250842561
096.mid, 0.8383658969804618, 0.8939393939393939, 0.8652612282309807
097.mid, 0.547713717693837, 0.6913425345043914, 0.6112035496394898
098.mid, 0.7158590308370044, 0.6856540084388185, 0.7004310344827586
099.mid, 0.7233400402414487, 0.6318101933216169, 0.6744840525328331
100.mid, 0.6266666666666667, 0.8888888888888888, 0.7350928641251221
101.mid, 0.3029721955896453, 0.3534675615212528, 0.32627774909654106
102.mid, 0.6719653179190751, 0.8172231985940246, 0.7375099127676445
103.mid, 0.38990267639902676, 0.3880145278450363, 0.3889563106796116
104.mid, 0.8548922056384743, 0.8556016597510373, 0.8552467855661551
105.mid, 0.8, 0.7243460764587525, 0.7602956705385427
106.mid, 0.5235404896421846, 0.7722222222222223, 0.6240179573512907
