File, Precision, Recall, F1 Score
001.mid, 0.4362017804154303, 0.5547169811320755, 0.48837209302325585
002.mid, 0.4726911618669315, 0.5659928656361475, 0.5151515151515152
003.mid, 0.6068895643363729, 0.533868092691622, 0.5680417259364627
004.mid, 0.5196374622356495, 0.45866666666666667, 0.48725212464589235
005.mid, 0.5536130536130536, 0.5792682926829268, 0.566150178784267
006.mid, 0.4343065693430657, 0.5475460122699386, 0.4843962008141112
007.mid, 0.42548818088386436, 0.5847457627118644, 0.49256395002974424
008.mid, 0.4661016949152542, 0.4596100278551532, 0.46283309957924257
009.mid, 0.37209302325581395, 0.4857142857142857, 0.42137877614252517
010.mid, 0.36935483870967745, 0.5123042505592841, 0.42924086223055297
011.mid, 0.5801418439716312, 0.572829131652661, 0.5764622973925299
012.mid, 0.44014084507042256, 0.5841121495327103, 0.5020080321285141
013.mid, 0.43953488372093025, 0.4954128440366973, 0.46580406654343814
014.mid, 0.5221556886227545, 0.45181347150259066, 0.4844444444444444
015.mid, 0.42070484581497797, 0.4225663716814159, 0.42163355408388525
016.mid, 0.4261447562776957, 0.464573268921095, 0.4445300462249615
017.mid, 0.44536652835408025, 0.6018691588785047, 0.5119236883942766
018.mid, 0.48228571428571426, 0.5190651906519065, 0.4999999999999999
019.mid, 0.4030131826741996, 0.4858115777525539, 0.44055584148224397
020.mid, 0.41809045226130653, 0.4551422319474836, 0.4358302776322682
021.mid, 0.3951612903225806, 0.44487678339818415, 0.41854789505796214
022.mid, 0.4009708737864078, 0.4736238532110092, 0.434279705573081
023.mid, 0.39103690685413006, 0.46113989637305697, 0.42320494531621494
024.mid, 0.4735177865612648, 0.3945981554677207, 0.4304707150556953
025.mid, 0.4106583072100313, 0.5261044176706827, 0.46126760563380287
026.mid, 0.38699360341151384, 0.5671875, 0.4600760456273764
027.mid, 0.450374531835206, 0.5753588516746412, 0.5052521008403361
028.mid, 0.477797513321492, 0.5971143174250833, 0.530833744449926
029.mid, 0.4221422142214221, 0.5466200466200466, 0.4763839512442864
030.mid, 0.4005524861878453, 0.5360443622920518, 0.45849802371541504
031.mid, 0.626970227670753, 0.6897880539499036, 0.656880733944954
032.mid, 0.37138263665594856, 0.5647921760391198, 0.4481086323957323
033.mid, 0.44251968503937006, 0.5746421267893661, 0.5
034.mid, 0.6096096096096096, 0.41470888661899896, 0.4936170212765958
035.mid, 0.49162011173184356, 0.5906040268456376, 0.5365853658536586
036.mid, 0.39141414141414144, 0.5391304347826087, 0.45354791514264814
037.mid, 0.430622009569378, 0.4963235294117647, 0.4611443210930829
038.mid, 0.5012787723785166, 0.4857496902106567, 0.4933920704845815
039.mid, 0.4563552833078101, 0.6069246435845214, 0.520979020979021
040.mid, 0.38980509745127434, 0.497131931166348, 0.4369747899159664
041.mid, 0.4191374663072776, 0.5845864661654135, 0.48822605965463106
042.mid, 0.42923433874709976, 0.5701078582434514, 0.4897418927862343
043.mid, 0.3805970149253731, 0.46875, 0.42009884678747944
