File, Precision, Recall, F1 Score
01_01.mid, 0.22149837133550487, 0.2899786780383795, 0.25115420129270544
01_02.mid, 0.16750418760469013, 0.24509803921568626, 0.19900497512437812
01_03.mid, 0.32406287787182586, 0.3952802359882006, 0.35614617940199333
01_04.mid, 0.19979402677651906, 0.2266355140186916, 0.21237000547345372
01_05.mid, 0.27040194884287455, 0.3384146341463415, 0.30060934326337174
02_01.mid, 0.3141935483870968, 0.36316181953765847, 0.3369076444136977
02_02.mid, 0.2222222222222222, 0.28368794326241137, 0.24922118380062305
02_04.mid, 0.21480709071949947, 0.2327683615819209, 0.22342733188720174
02_03.mid, 0.19015659955257272, 0.24216524216524216, 0.2130325814536341
02_05.mid, 0.21428571428571427, 0.23961661341853036, 0.2262443438914027
03_03.mid, 0.6028119507908611, 0.7251585623678647, 0.6583493282149712
03_04.mid, 0.3380900109769484, 0.3581395348837209, 0.34782608695652173
03_01.mid, 0.17049180327868851, 0.23423423423423423, 0.19734345351043645
03_02.mid, 0.16540404040404041, 0.3060747663551402, 0.21475409836065573
04_01.mid, 0.3585185185185185, 0.36694465504169826, 0.3626826526789059
03_05.mid, 0.21748714180749448, 0.27056672760511885, 0.24114052953156825
04_02.mid, 0.16022099447513813, 0.1831578947368421, 0.17092337917485267
04_03.mid, 0.15563839701770738, 0.19833729216152018, 0.17441253263707573
04_04.mid, 0.2607003891050584, 0.30640243902439024, 0.2817098808689559
04_05.mid, 0.3160340821068939, 0.3330612244897959, 0.32432432432432434
05_03.mid, 0.3386363636363636, 0.3445086705202312, 0.34154727793696277
05_02.mid, 0.21311475409836064, 0.26579925650557623, 0.23655913978494622
06_01.mid, 0.19574468085106383, 0.23389830508474577, 0.21312741312741312
05_05.mid, 0.3080110497237569, 0.32988165680473375, 0.31857142857142856
06_03.mid, 0.4214417744916821, 0.6195652173913043, 0.5016501650165017
06_02.mid, 0.21739130434782608, 0.23917995444191345, 0.227765726681128
06_04.mid, 0.4507829977628635, 0.5160051216389244, 0.4811940298507462
06_05.mid, 0.2671118530884808, 0.29250457038391225, 0.2792321116928447
07_01.mid, 0.26369168356997974, 0.29579067121729236, 0.27882037533512066
07_02.mid, 0.33766233766233766, 0.3586206896551724, 0.3478260869565218
07_03.mid, 0.2261904761904762, 0.30158730158730157, 0.2585034013605442
07_04.mid, 0.2572509457755359, 0.3072289156626506, 0.2800274536719286
07_05.mid, 0.3022922636103152, 0.34308943089430893, 0.32140137090632137
08_01.mid, 0.28393881453154873, 0.31663113006396587, 0.29939516129032256
08_02.mid, 0.3610698365527489, 0.40298507462686567, 0.3808777429467085
08_04.mid, 0.2573099415204678, 0.31353919239904987, 0.2826552462526767
08_03.mid, 0.3055872291904219, 0.3489583333333333, 0.32583586626139815
08_05.mid, 0.2809278350515464, 0.340625, 0.307909604519774
09_01.mid, 0.39855072463768115, 0.46089385474860334, 0.4274611398963731
09_03.mid, 0.3918918918918919, 0.4596541786743516, 0.4230769230769231
09_04.mid, 0.47467438494934877, 0.5125, 0.492862509391435
09_05.mid, 0.2942708333333333, 0.3383233532934132, 0.3147632311977716
09_06.mid, 0.2665036674816626, 0.3303030303030303, 0.2949932341001354
10_01.mid, 0.263671875, 0.3341584158415842, 0.29475982532751094
10_02.mid, 0.4553734061930783, 0.5060728744939271, 0.4793863854266539
10_04.mid, 0.49, 0.5015353121801432, 0.4957005563985837
11_01.mid, 0.3157894736842105, 0.34782608695652173, 0.3310344827586207
10_03.mid, 0.5094991364421416, 0.5334538878842676, 0.5212014134275619
11_03.mid, 0.3096903096903097, 0.33695652173913043, 0.32274856845393024
11_02.mid, 0.6309859154929578, 0.6588235294117647, 0.6446043165467626
11_04.mid, 0.3242074927953891, 0.3472222222222222, 0.3353204172876304
11_05.mid, 0.25369738339021614, 0.2833545108005083, 0.2677070828331332
12_01.mid, 0.3356741573033708, 0.4275491949910555, 0.3760818253343824
12_02.mid, 0.22597402597402597, 0.2689335394126739, 0.24558927311220888
12_03.mid, 0.45099739809193407, 0.46804680468046805, 0.45936395759717313
12_05.mid, 0.3555394641564084, 0.3812111801242236, 0.36792806294492325
13_02.mid, 0.38408304498269896, 0.38144329896907214, 0.38275862068965516
13_01.mid, 0.4767691208005718, 0.4515910629654705, 0.4638386648122392
13_03.mid, 0.3119383825417201, 0.3356353591160221, 0.32335329341317365
13_05.mid, 0.34497206703910616, 0.36592592592592593, 0.35514018691588783
14_03.mid, 0.37311827956989246, 0.39164785553047404, 0.38215859030837
14_01.mid, 0.27287066246056785, 0.3215613382899628, 0.295221843003413
14_02.mid, 0.24912280701754386, 0.27307692307692305, 0.2605504587155963
