File, Overlap
01_01.mid, 0.3610989277810734
01_02.mid, 0.3795054500518426
01_03.mid, 0.3504298995867059
01_04.mid, 0.3468881510377888
01_05.mid, 0.33752678859128743
02_01.mid, 0.5544799309358388
02_02.mid, 0.5609340906806016
02_04.mid, 0.3128191544285176
02_03.mid, 0.542101825415912
02_05.mid, 0.26636757747212925
03_03.mid, 0.6043126513155179
03_04.mid, 0.3798979366868792
03_01.mid, 0.11258303890623168
03_02.mid, 0.2828653406079181
04_01.mid, 0.24096835471096706
03_05.mid, 0.202595239331441
04_02.mid, 0.36681577034556
04_03.mid, 0.3291563434488663
04_04.mid, 0.40082457833883184
04_05.mid, 0.35366121704212167
05_03.mid, 0.3652055389865165
05_02.mid, 0.44305987586064394
06_01.mid, 0.42679073517690613
05_05.mid, 0.3389534091778656
06_03.mid, 0.41611913046457677
06_02.mid, 0.8225658966484104
06_04.mid, 0.4809172831260924
06_05.mid, 0.4429176470575063
07_01.mid, 0.4662988985235985
07_02.mid, 0.31125009181102437
07_03.mid, 0.33567590994332747
07_04.mid, 0.36373880769192113
07_05.mid, 0.484825274497091
08_01.mid, 0.36073816190511154
08_02.mid, 0.4641366624091934
08_04.mid, 0.3344966293269881
08_03.mid, 0.38826749357737206
08_05.mid, 0.4830228520676584
09_01.mid, 0.5139771651614068
09_03.mid, 0.4574910780953558
09_04.mid, 0.4791061931723575
09_05.mid, 0.39318460991763793
09_06.mid, 0.5219391302492266
10_01.mid, 0.32639487325864525
10_02.mid, 0.395421745508935
10_04.mid, 0.4461170261435242
11_01.mid, 0.41646171243390784
10_03.mid, 0.5856631045272426
11_03.mid, 0.2684137595109773
11_02.mid, 0.5560653366336037
11_04.mid, 0.32627193876716176
11_05.mid, 0.3998421036487543
12_01.mid, 0.4229771467600686
12_02.mid, 0.38561492797037356
12_03.mid, 0.4078224519362047
12_05.mid, 0.32358737447614727
13_02.mid, 0.24969897513025346
13_01.mid, 0.43443213720669577
13_03.mid, 0.4198838471168144
13_05.mid, 0.4800680881629123
14_03.mid, 0.335876267245888
14_01.mid, 0.3898821736781079
14_02.mid, 0.44265350789116464
14_04.mid, 0.37360632386081755
15_02.mid, 0.37976657303765904
15_04.mid, 0.4307966532700212
15_03.mid, 0.4027355373166876
15_05.mid, 0.5531401936969746
16_02.mid, 0.41089887747051185
16_01.mid, 0.4238850532495832
16_03.mid, 0
16_04.mid, 0.38423538458733225
17_02.mid, 0.3828066099694599
16_05.mid, 0.4558146749405404
17_01.mid, 0.3377150667145087
17_05.mid, 0.4676406335253118
17_04.mid, 0.6501835905635049
17_06.mid, 0.4599079481019995
18_02.mid, 0.4002618512723375
18_01.mid, 0.2461936938150023
18_03.mid, 0.37026853441968216
18_04.mid, 0.3694813551653718
19_01.mid, 0.39824228867874684
19_02.mid, 0.2566215613851924
19_03.mid, 0.3488808794410852
19_04.mid, 0.38257628236022756
19_05.mid, 0.3664480243959572
20_01.mid, 0.4685663495527094
20_02.mid, 0.3917272478080382
20_03.mid, 0.4412304314984462
20_04.mid, 0.46137466853549874
20_05.mid, 0.3754989448437448
playing3.mid, 0.7165344595224213
yty1_2.mid, 0.400739694333776
playing4.mid, 0.37371513274011026
yty1_1.mid, 0.4347302630014413
yty1_3.mid, 0.4467764440671287
yty1_4.mid, 0.2208111453229683
yty1_5.mid, 0.38549982255185977
yty20_1x7_2.mid, 0.42517383150144156
yty20_1x7_1.mid, 0.38512911334223354
yty20_1x7_3.mid, 0.395175983368912
yty20_1x7_4.mid, 0.39469668919531264
yty20_1x7_6.mid, 0.4946087212861825
yty20_1x7_5.mid, 0.35853039593151975
yty20_1x7_7.mid, 0.3185843971575659
yty20_2x8_1.mid, 0.4395401662335511
yty20_2x8_2.mid, 0.41335804582829533
yty20_2x8_4.mid, 0.49196026331441034
yty20_2x8_3.mid, 0.4060490300109167
yty20_2x8_6.mid, 0.4185389728350965
yty20_2x8_5.mid, 0.4984483116853897
yty20_2x8_7.mid, 0.4017670424884881
yty20_2x8_8.mid, 0.4924462289013873
yty20_3x8_1.mid, 0.33734169086195714
yty20_3x8_3.mid, 0.5812325907486217
yty20_3x8_2.mid, 0.4536706983858631
yty20_3x8_4.mid, 0.37490879326438453
yty20_3x8_5.mid, 0.21222188175228673
yty20_3x8_7.mid, 0.4197936883342002
yty20_3x8_6.mid, 0.4564244088058436
yty20_3x8_8.mid, 0.3920775025496526
yty20_4x7_2.mid, 0
yty20_4x7_3.mid, 0.43740809987711
yty20_4x7_4.mid, 0.30775864813229475
yty20_4x7_7.mid, 0.5077295392745182
yty20_4x7_6.mid, 0.3575984799011423
yty20_5x7_2.mid, 0.3586351014970021
yty20_5x7_3.mid, 0.40573888021540244
yty20_5x7_5.mid, 0.3640793983436606
yty20_5x7_6.mid, 0.38448743190749823
yty20_6x8_1.mid, 0.42181650238894236
yty20_6x8_3.mid, 0.46115384157022615
yty20_6x8_4.mid, 0.43574041259494256
yty20_6x8_5.mid, 0.4365552273483817
yty20_6x8_7.mid, 0.313263386684837
yty20_6x8_6.mid, 0.2719947344717859
yty22_1x5_1.mid, 0.40830062805996775
yty22_1x5_2.mid, 0.43614737309049717
yty22_1x5_3.mid, 0.3057549821955638
yty22_1x5_4.mid, 0.44372042621978974
yty22_1x5_5.mid, 0.14279585255680305
yty22_2x5_2.mid, 0.3593185584234365
yty22_2x5_1.mid, 0.45073732518412196
yty22_2x5_3.mid, 0.16870934043616148
yty22_2x5_5.mid, 0.4353653129079905
yty22_2x5_4.mid, 0.35013351927414793
yty26_1x7_1.mid, 0.2723673715010596
yty26_1x7_2.mid, 0.4622391893991859
yty26_1x7_3.mid, 0.29938529784904727
yty26_1x7_4.mid, 0.3344672765157618
yty26_1x7_5.mid, 0.43406384944417015
yty26_1x7_6.mid, 0.5344093681669382
yty26_2x8_1.mid, 0.47285104606427314
yty26_2x8_3.mid, 0.4087468981559876
yty26_2x8_5.mid, 0.4278149781294999
yty26_2x8_6.mid, 0.42190847761068856
yty26_2x8_7.mid, 0.3603314725415251
yty26_2x8_8.mid, 0.3996402914640684
yty26_3x5_1.mid, 0.3012146420533692
yty26_3x5_2.mid, 0.382612102695111
yty26_3x5_3.mid, 0.380178882808663
yty26_3x5_4.mid, 0.46133211883879627
yty26_3x5_5.mid, 0.3012760726440044
yty2_1.mid, 0.38289224451993914
yty2_3.mid, 0.3731241037014434
yty2_2.mid, 0.39807063255260094
yty2_4.mid, 0.24982231592913498
yty2_5.mid, 0.40311235230705494
yty3_1.mid, 0.39651573815469915
yty3_2.mid, 0.5345701075184798
yty3_3.mid, 0.42850680995918766
yty3_4.mid, 0.44072964607729914
yty3_5.mid, 0.3057488870290169
yty4_1.mid, 0.5707202242871506
yty4_2.mid, 0.39876593733858196
yty4_3.mid, 0.4003200616517759
yty4_5.mid, 0.5308769347264963
yty5_1.mid, 0.5431420394754303
yty4_4.mid, 0.4201901996272394
yty5_2.mid, 0.4896103071022594
yty5_3.mid, 0.33668095535071035
yty5_4.mid, 0.40745615009827696
yty5_5.mid, 0.46980656372595275
zyn1.mid, 0.3666687004139634
zyn3.mid, 0.586210539304741
