File, Overlap
01_01.mid, 0.4196152236909446
01_02.mid, 0.434833315148065
01_03.mid, 0.4914488903808122
01_04.mid, 0.5007041441728912
01_05.mid, 0.4203578608110026
02_01.mid, 0.6294457604219741
02_02.mid, 0.583688437824996
02_03.mid, 0.40812700577479966
02_04.mid, 0.4558414564271735
02_05.mid, 0.355348861854199
03_01.mid, 0.29812844402883876
03_02.mid, 0.5011429758936089
03_03.mid, 0.4408637173218965
03_04.mid, 0.4957915422018236
03_05.mid, 0.3498293121765683
04_01.mid, 0.4336641309018669
04_02.mid, 0.3094815082006733
04_03.mid, 0.41642733350278544
04_04.mid, 0.5522197406384295
04_05.mid, 0.44577307567926494
05_01.mid, 0.49699581232555523
05_02.mid, 0.5555507231696835
05_03.mid, 0.4741483726238685
05_04.mid, 0.4011067597897164
05_05.mid, 0.4498231575571442
06_01.mid, 0.6382534955501175
06_02.mid, 0.5007557326314465
06_03.mid, 0.6044932599011892
06_04.mid, 0.5993037595794555
06_05.mid, 0.5446796124799845
07_01.mid, 0.5034550789248292
07_02.mid, 0.43329036492774065
07_03.mid, 0.4667126807966941
07_04.mid, 0.48906286666989895
07_05.mid, 0.5128937727029815
08_01.mid, 0.5105272300400254
08_02.mid, 0.533232937527619
08_03.mid, 0.4754450545361688
08_04.mid, 0.36713373090035867
08_05.mid, 0.5898927118200118
09_01.mid, 0.4694235539282523
09_02.mid, 0.4667980716208378
09_03.mid, 0.4201961258841621
09_04.mid, 0.4542677350716553
09_05.mid, 0.5008654829817577
09_06.mid, 0.5820298611563565
10_01.mid, 0.4490597750471399
10_02.mid, 0.4753055218431939
10_03.mid, 0.4509507782242982
10_04.mid, 0.4313953656874472
11_01.mid, 0.5788875044930126
11_02.mid, 0.3995625368385118
11_03.mid, 0.4415100455666362
11_04.mid, 0.4200339903460856
11_05.mid, 0.48237196773827057
12_01.mid, 0.47855096721824536
12_02.mid, 0.49942552144235336
12_03.mid, 0.3680721184891966
12_04.mid, 0.5115269872770173
12_05.mid, 0.40087273111416505
13_01.mid, 0.5103461860261809
13_02.mid, 0.4792752880614904
13_03.mid, 0.5200244246608123
13_04.mid, 0.46856057666757533
13_05.mid, 0.5447129862235692
14_01.mid, 0.5291987733824594
14_02.mid, 0.5326470224102453
14_03.mid, 0.36916623216049105
14_04.mid, 0.49308133232422113
14_05.mid, 0.3815253331530306
15_01.mid, 0.6262077584514655
15_02.mid, 0.5648417661012134
15_03.mid, 0.45400100430033785
15_04.mid, 0.5397082704393209
15_05.mid, 0.6126772450757997
16_01.mid, 0.4359952863140986
16_02.mid, 0.5033893715667626
16_03.mid, 0.4560572996527946
16_04.mid, 0.4555704667868153
16_05.mid, 0.5462196202786256
17_01.mid, 0.5998708712227401
17_02.mid, 0.4848178240665219
17_03.mid, 0.5012171477887957
17_04.mid, 0.485481445696902
17_05.mid, 0.48376756085893
17_06.mid, 0.4117211909174098
18_01.mid, 0.4153351565786644
18_02.mid, 0.48773213763205636
18_03.mid, 0.5022798459281463
18_04.mid, 0.5226650493410191
19_01.mid, 0.4407307820841676
19_02.mid, 0.42375552015860646
19_03.mid, 0.46189269475738937
19_04.mid, 0.4973402251455488
19_05.mid, 0.47027305032472794
20_01.mid, 0.5687660164652222
20_02.mid, 0.4792426470968144
20_03.mid, 0.5736340081774125
20_04.mid, 0.3068466596095579
20_05.mid, 0.51335802921748
playing2.mid, 0.692617747349883
playing3.mid, 0.711350530496806
playing4.mid, 0.4700205978065393
yty1_1.mid, 0.5359862686245818
yty1_2.mid, 0.47906128272258264
yty1_3.mid, 0.5002341788813586
yty1_4.mid, 0.4974556401320982
yty1_5.mid, 0.26586352409144454
yty20_1x7_1.mid, 0.5336304901428905
yty20_1x7_2.mid, 0.4920609584126502
yty20_1x7_3.mid, 0.43039162452654
yty20_1x7_4.mid, 0.5109116669346244
yty20_1x7_5.mid, 0.4852129184228431
yty20_1x7_6.mid, 0.5822587183581327
yty20_1x7_7.mid, 0.401525788499569
yty20_2x8_1.mid, 0.4261562607759514
yty20_2x8_2.mid, 0.4315947545851768
yty20_2x8_3.mid, 0.49933397737086915
yty20_2x8_4.mid, 0.4957891961360798
yty20_2x8_5.mid, 0.39591544155957575
yty20_2x8_6.mid, 0.4984140033116549
yty20_2x8_7.mid, 0.5002729102009764
yty20_2x8_8.mid, 0.4933416611339738
yty20_3x8_1.mid, 0.47961383823664416
yty20_3x8_2.mid, 0.5800413993467248
yty20_3x8_3.mid, 0.44495622187328415
yty20_3x8_4.mid, 0.4521920487451602
yty20_3x8_5.mid, 0.23097672945685202
yty20_3x8_6.mid, 0.4979122339680061
yty20_3x8_7.mid, 0.5410593979235019
yty20_3x8_8.mid, 0.2877979522016075
yty20_4x7_1.mid, 0.5253618858466255
yty20_4x7_2.mid, 0.6840292886165865
yty20_4x7_3.mid, 0.5024231043697303
yty20_4x7_4.mid, 0.3892716764657489
yty20_4x7_5.mid, 0.48280059675428755
yty20_4x7_6.mid, 0.45840525211992134
yty20_4x7_7.mid, 0.4434268984180252
yty20_5x7_1.mid, 0.44484984260604055
yty20_5x7_2.mid, 0.42368087432377355
yty20_5x7_3.mid, 0.4833550893476256
yty20_5x7_4.mid, 0.4162294969559894
yty20_5x7_5.mid, 0.5154156312251291
yty20_5x7_6.mid, 0.45355255277696077
yty20_5x7_7.mid, 0.3147289422229903
yty20_6x8_1.mid, 0.4387549161728167
yty20_6x8_2.mid, 0.31275006970527086
yty20_6x8_3.mid, 0.5525601312663266
yty20_6x8_4.mid, 0.5346105334233631
yty20_6x8_5.mid, 0.48654113205573163
yty20_6x8_6.mid, 0.29567927475488304
yty20_6x8_7.mid, 0.4113279236356999
yty20_6x8_8.mid, 0.3487897390788192
yty22_1x5_1.mid, 0.5212337142563099
yty22_1x5_2.mid, 0.5118417201053879
yty22_1x5_3.mid, 0.4608055453226487
yty22_1x5_4.mid, 0.5543654330105013
yty22_1x5_5.mid, 0.5638476362323024
yty22_2x5_1.mid, 0.5039103389044247
yty22_2x5_2.mid, 0.44060415353550103
yty22_2x5_3.mid, 0.5519694703029189
yty22_2x5_4.mid, 0.4465843017644171
yty22_2x5_5.mid, 0.5122421560011762
yty26_1x7_1.mid, 0.38665236543435666
yty26_1x7_2.mid, 0.5678320994861624
yty26_1x7_3.mid, 0.3157864688715627
yty26_1x7_4.mid, 0.2781043139258431
yty26_1x7_5.mid, 0.49098616234352693
yty26_1x7_6.mid, 0.5216420891846366
yty26_1x7_7.mid, 0.4072471099854171
yty26_2x8_1.mid, 0.4911454284426525
yty26_2x8_2.mid, 0.3628217837634275
yty26_2x8_3.mid, 0.4964344277440764
yty26_2x8_4.mid, 0.4982285809041034
yty26_2x8_5.mid, 0.5296223840702069
yty26_2x8_6.mid, 0.5041131066328132
yty26_2x8_7.mid, 0.4052042340564437
yty26_2x8_8.mid, 0.37854593355344757
yty26_3x5_1.mid, 0.3964211245064762
yty26_3x5_2.mid, 0.4364436032181722
yty26_3x5_3.mid, 0.3525483413367732
yty26_3x5_4.mid, 0.5457642987025095
yty26_3x5_5.mid, 0.2587645619876017
yty2_1.mid, 0.41327059246467485
yty2_2.mid, 0.5209016125908311
yty2_3.mid, 0.4900776859622091
yty2_4.mid, 0.3934014743195255
yty2_5.mid, 0.4226815640158765
yty3_1.mid, 0.3825242121147287
yty3_2.mid, 0.5197319695281378
yty3_3.mid, 0.48498455196381396
yty3_4.mid, 0.4500493428688716
yty3_5.mid, 0.3868315624959909
yty4_1.mid, 0.29428586994665884
yty4_2.mid, 0.5399099066980098
yty4_3.mid, 0.4782752044724505
yty4_4.mid, 0.489093056025752
yty4_5.mid, 0.47783663442713503
yty5_1.mid, 0.48051848753255927
yty5_2.mid, 0.6023909557436172
yty5_3.mid, 0.41589993578009576
yty5_4.mid, 0.44459574283121506
yty5_5.mid, 0.4512169021725046
zyn1.mid, 0.3089577467400272
zyn2.mid, 0.6291764952574588
zyn3.mid, 0.6555827910324078
