File, Precision, Recall, F1 Score
01_01.mid, 0.012622720897615708, 0.019189765458422176, 0.015228426395939089
01_02.mid, 0.0223463687150838, 0.029411764705882353, 0.0253968253968254
01_03.mid, 0.10127931769722814, 0.140117994100295, 0.11757425742574258
01_04.mid, 0.13339824732229796, 0.16004672897196262, 0.1455124800849708
01_05.mid, 0.05098493626882966, 0.06707317073170732, 0.05793285055957867
02_01.mid, 0.26689655172413795, 0.28859060402684567, 0.27731995700465784
02_02.mid, 0.04160246533127889, 0.06382978723404255, 0.05037313432835821
02_03.mid, 0.061371841155234655, 0.09686609686609686, 0.07513812154696133
02_04.mid, 0.07592592592592592, 0.09265536723163842, 0.08346055979643766
02_05.mid, 0.07802013422818792, 0.09904153354632587, 0.08728296574378226
03_01.mid, 0.026508226691042046, 0.04354354354354354, 0.03295454545454545
03_02.mid, 0.008486562942008486, 0.014018691588785047, 0.010572687224669603
03_03.mid, 0.8193202146690519, 0.9682875264270613, 0.8875968992248061
03_04.mid, 0.07198228128460686, 0.0755813953488372, 0.0737379466817924
03_05.mid, 0.06369426751592357, 0.07312614259597806, 0.06808510638297872
04_01.mid, 0.12366737739872068, 0.13191811978771797, 0.12765957446808512
04_02.mid, 0.053175775480059084, 0.07578947368421053, 0.06250000000000001
04_03.mid, 0.05824284304047384, 0.07007125890736342, 0.06361185983827493
04_04.mid, 0.6066734074823054, 0.9146341463414634, 0.729483282674772
04_05.mid, 0.6579378068739771, 0.6563265306122449, 0.6571311810380057
05_01.mid, 0.7010526315789474, 0.8983812949640287, 0.7875443437130469
05_02.mid, 0.6005121638924455, 0.8717472118959108, 0.711144806671721
05_03.mid, 0.7272727272727273, 0.7213872832369942, 0.7243180499129426
05_04.mid, 0.6145610278372591, 0.8457760314341847, 0.711864406779661
05_05.mid, 0.6690442225392297, 0.6937869822485208, 0.6811909949164852
06_01.mid, 0.7619718309859155, 0.9169491525423729, 0.8323076923076922
06_02.mid, 0.04926108374384237, 0.0683371298405467, 0.05725190839694656
06_03.mid, 0.6059027777777778, 0.9483695652173914, 0.7394067796610169
06_04.mid, 0.7298206278026906, 0.8335467349551856, 0.7782426778242679
06_05.mid, 0.5770700636942675, 0.8281535648994516, 0.6801801801801801
07_01.mid, 0.6747967479674797, 0.8498293515358362, 0.7522658610271904
07_02.mid, 0.7065326633165829, 0.6926108374384237, 0.699502487562189
07_03.mid, 0.511600928074246, 0.875, 0.6456808199121523
07_04.mid, 0.603448275862069, 0.7906626506024096, 0.6844850065189049
07_05.mid, 0.5844748858447488, 0.832520325203252, 0.6867873910127431
08_01.mid, 0.6261079774375503, 0.8283582089552238, 0.7131711794401101
08_02.mid, 0.6906474820143885, 0.7960199004975125, 0.7395993836671803
08_03.mid, 0.6655982905982906, 0.8111979166666666, 0.7312206572769951
08_04.mid, 0.645045045045045, 0.850356294536817, 0.7336065573770492
08_05.mid, 0.5448979591836735, 0.834375, 0.6592592592592592
09_01.mid, 0.6252319109461967, 0.9413407821229051, 0.7513935340022296
09_02.mid, 0.6083976006855184, 0.7845303867403315, 0.6853281853281853
09_03.mid, 0.6559485530546624, 0.8818443804034583, 0.7523048555623848
09_04.mid, 0.7310924369747899, 0.815625, 0.7710487444608568
09_05.mid, 0.6535626535626535, 0.7964071856287425, 0.7179487179487178
09_06.mid, 0.5736434108527132, 0.896969696969697, 0.6997635933806147
10_01.mid, 0.5332348596750369, 0.8935643564356436, 0.6679000925069382
10_02.mid, 0.6191819464033851, 0.888663967611336, 0.7298420615128846
10_03.mid, 0.46293706293706294, 0.5985533453887885, 0.5220820189274448
10_04.mid, 0.7583046964490263, 0.6775844421699079, 0.7156756756756757
11_01.mid, 0.8083832335329342, 0.782608695652174, 0.7952871870397644
11_02.mid, 0.8621908127208481, 0.7176470588235294, 0.78330658105939
11_03.mid, 0.09545983701979045, 0.0891304347826087, 0.0921866216975829
11_04.mid, 0.5753424657534246, 0.7129629629629629, 0.636802205375603
11_05.mid, 0.5674904942965779, 0.758576874205845, 0.6492659053833606
