File, Precision, Recall, F1 Score
001.mid, 0.3969270166453265, 0.5849056603773585, 0.47292143401983217
002.mid, 0.4104838709677419, 0.6052318668252081, 0.4891878904372898
004.mid, 0.6623475609756098, 0.7724444444444445, 0.7131719327041445
003.mid, 0.4769475357710652, 0.5347593582887701, 0.5042016806722689
005.mid, 0.4185336048879837, 0.501219512195122, 0.4561598224195338
006.mid, 0.358974358974359, 0.5153374233128835, 0.4231738035264484
007.mid, 0.3339115351257589, 0.5437853107344632, 0.4137560451370231
008.mid, 0.42795698924731185, 0.5543175487465181, 0.4830097087378641
009.mid, 0.29679802955665024, 0.4303571428571429, 0.35131195335276966
011.mid, 0.4603174603174603, 0.6092436974789915, 0.5244122965641952
010.mid, 0.3064748201438849, 0.47651006711409394, 0.37302977232924694
012.mid, 0.36607142857142855, 0.5747663551401869, 0.4472727272727272
013.mid, 0.40213523131672596, 0.5923984272608126, 0.4790673025967143
014.mid, 0.4, 0.5512953367875648, 0.4636165577342048
015.mid, 0.5544, 0.7665929203539823, 0.6434540389972145
016.mid, 0.4393548387096774, 0.5483091787439613, 0.4878223495702006
018.mid, 0.36872427983539097, 0.5510455104551045, 0.4418145956607495
017.mid, 0.36247086247086246, 0.5813084112149532, 0.44651830581478824
019.mid, 0.34519867549668876, 0.4733257661748014, 0.3992340832934419
021.mid, 0.5064239828693791, 0.6134889753566797, 0.5548387096774194
020.mid, 0.3724188790560472, 0.5525164113785558, 0.44493392070484583
022.mid, 0.30166787527193617, 0.47706422018348627, 0.3696135051088405
023.mid, 0.42798070296347346, 0.6435233160621762, 0.5140728476821192
024.mid, 0.5850059031877214, 0.652832674571805, 0.6170610211706102
025.mid, 0.34314627414903404, 0.499330655957162, 0.40676117775354415
026.mid, 0.30176415970287834, 0.5078125, 0.378567268491555
027.mid, 0.4188102893890675, 0.6232057416267942, 0.5009615384615383
028.mid, 0.6151785714285715, 0.7647058823529411, 0.681840672934191
029.mid, 0.3402457757296467, 0.5163170163170163, 0.4101851851851852
030.mid, 0.30542452830188677, 0.4787430683918669, 0.37293016558675307
031.mid, 0.5792922673656619, 0.8516377649325626, 0.6895475819032761
032.mid, 0.2695417789757412, 0.4889975550122249, 0.3475238922675934
033.mid, 0.5219023779724656, 0.852760736196319, 0.6475155279503106
034.mid, 0.4894957983193277, 0.7139938712972421, 0.5808059825508932
036.mid, 0.3142174432497013, 0.4573913043478261, 0.37252124645892354
035.mid, 0.37894736842105264, 0.5177372962607862, 0.4376012965964344
037.mid, 0.34062927496580025, 0.4577205882352941, 0.3905882352941177
038.mid, 0.412962962962963, 0.5526641883519207, 0.4727080021197668
039.mid, 0.38852672750977835, 0.6069246435845214, 0.4737678855325914
040.mid, 0.3452054794520548, 0.4818355640535373, 0.40223463687150834
041.mid, 0.30406852248394006, 0.5338345864661654, 0.38744884038199184
042.mid, 0.32915057915057916, 0.5254237288135594, 0.40474777448071214
043.mid, 0.25202156334231807, 0.34375, 0.29082426127527217
044.mid, 0.5918984280532044, 0.8381849315068494, 0.6938341601700921
045.mid, 0.44778761061946903, 0.5711060948081265, 0.501984126984127
046.mid, 0.3336864406779661, 0.48238897396630936, 0.3944896681277395
047.mid, 0.48738284066330206, 0.5614617940199336, 0.521806252412196
049.mid, 0.2289156626506024, 0.2818991097922849, 0.2526595744680851
048.mid, 0.3721298495645289, 0.41264266900790164, 0.3913405495420482
050.mid, 0.38664596273291924, 0.5071283095723014, 0.43876651982378845
051.mid, 0.18722943722943722, 0.18702702702702703, 0.18712817739318552
052.mid, 0.35560344827586204, 0.4394141145139814, 0.3930911256700417
053.mid, 0.3678373382624769, 0.49874686716791977, 0.4234042553191489
054.mid, 0.3343239227340267, 0.5555555555555556, 0.41743970315398893
055.mid, 0.37048503611971106, 0.5963455149501661, 0.4570337364735837
056.mid, 0.5, 0.6636171710063336, 0.5703054127608105
057.mid, 0.4010088272383354, 0.5977443609022557, 0.48
058.mid, 0.3628977657413676, 0.5163776493256262, 0.4262425447316103
059.mid, 0.527, 0.6853055916775033, 0.595816845675523
060.mid, 0.33072407045009783, 0.48985507246376814, 0.3948598130841121
