File, Precision, Recall, F1 Score
11_04.mid, 0.94679186228482, 0.933641975308642, 0.94017094017094
16_04.mid, 0.3333333333333333, 0.33974358974358976, 0.3365079365079365
yty20_3x8_3.mid, 0.803030303030303, 0.9754601226993865, 0.8808864265927979
playing4.mid, 0.4468802698145025, 0.4537671232876712, 0.45029736618521665
18_04.mid, 0.7831325301204819, 0.7822757111597374, 0.782703886152162
yty20_2x8_2.mid, 0.8625146886016452, 0.8284424379232506, 0.8451352907311457
15_04.mid, 0.9179389312977099, 0.9431372549019608, 0.9303675048355899
17_05.mid, 0.9222042139384117, 0.9467554076539102, 0.9343185550082101
02_04.mid, 0.13938053097345132, 0.1423728813559322, 0.14086081609837897
09_04.mid, 0.9305135951661632, 0.9625, 0.946236559139785
09_01.mid, 0.936, 0.9804469273743017, 0.9577080491132333
07_03.mid, 0.8512110726643599, 0.9761904761904762, 0.9094269870609982
yty3_2.mid, 0.28054298642533937, 0.3107769423558897, 0.29488703923900117
03_05.mid, 0.19206349206349208, 0.22120658135283364, 0.20560747663551404
19_04.mid, 0.9222929936305733, 0.9341935483870968, 0.9282051282051281
03_04.mid, 0.27726218097447797, 0.2779069767441861, 0.2775842044134727
11_01.mid, 0.9116022099447514, 0.9565217391304348, 0.9335219236209336
04_02.mid, 0.052104208416833664, 0.05473684210526316, 0.05338809034907597
08_03.mid, 0.896551724137931, 0.9479166666666666, 0.9215189873417722
07_04.mid, 0.9097525473071325, 0.9412650602409639, 0.925240562546262
07_05.mid, 0.8996960486322189, 0.9626016260162602, 0.9300864100549882
04_05.mid, 0.9285714285714286, 0.9126530612244897, 0.9205434335117332
03_02.mid, 0.01282051282051282, 0.018691588785046728, 0.015209125475285171
yty20_5x7_2.mid, 0.2578740157480315, 0.2668024439918534, 0.26226226226226224
09_06.mid, 0.8526315789473684, 0.9818181818181818, 0.9126760563380282
yty26_1x7_6.mid, 0.2786377708978328, 0.33271719038817005, 0.3032855939342881
02_05.mid, 0.22974358974358974, 0.23855165069222578, 0.23406478578892373
06_03.mid, 0.75, 0.9864130434782609, 0.8521126760563381
17_02.mid, 0.8488372093023255, 0.9668874172185431, 0.9040247678018576
